Continent,AREA1,AREA2,COUNTRY,ID_Lloyds,Name_Lloyds,X1,Y1,Type_Analysis,Analysis1,Analysis2,Analysis3,Analysis4,Analysis5,Analysis6
Europe,UKE,NEU,GBR,4373,Fort Gilkicker,-1.133,50.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,1194,Fort Lauderdale,-80.124,26.135,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,HTI,2850,Fort Liberte,-71.85,19.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,9534,Fort Myers,-81.867,26.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,3540,Fort Pierce,-80.317,27.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,2207,Fortaleza,-38.513,-3.754,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3591,Forties Terminal,0.917,57.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,4607,Fortune,-55.833,47.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,10083,Forus,5.748,58.898,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,FRA,889,Fos,4.908,43.435,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3902,Fosdyke,-0.033,52.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5203,Fosen,5.367,59.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9349,Foshan,113.1,23.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,1465,Fosnavaag,5.633,62.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,COM,7761,Foumbouni,43.733,-12.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,GUF,630,Fourgassie,-52.35,4.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,TUR,2449,Fourkero Bay,26.25,38.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,BGD,3807,Fouzderhat Beach,91.75,22.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,NZL,67,Foveaux Strait,168.178,-46.67,3,,,Flow_Grid,,,
Europe,UKE,NEU,GBR,3693,Fowey,-4.633,50.333,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,6,Fowey Roads,-4.635,50.332,3,,,Flow_Grid,,,
North America,USG,USG,USA,8449,Fowl River,-88.167,30.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,FLK,9447,Fox Bay,-60.089,-51.951,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,8700,Fox Harbour,-55.667,52.333,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1683,Foxe Basin,-78,67,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,4433,Foxhol,6.717,53.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,3498,Foynes,-9.102,52.612,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,3925,Foynes Is.,-9.112,52.622,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10009,Frade Field,-39.857,-21.882,4,,,,Exclude,,
Europe,NEU,NEU,FRA,5020,France,,,2,,Country_Continent,,,,
Latin America,SAA,SAA,BRA,10414,Franco Field,,,4,,,,Exclude,,
Europe,NEU,NEU,NLD,4578,Franeker,5.55,53.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,5472,Frankfurt,8.667,50.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,5643,Fraser River Port,-122.917,49.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1763,Fraserburgh,-2,57.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,URY,4840,Fray Bentos,-58.317,-33.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,3125,Fredericia,9.754,55.561,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,8948,Fredericton,-66.65,45.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,3133,Frederikshavn,10.545,57.441,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,1713,Frederikssund,12.05,55.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,VIR,3131,Frederiksted,-64.883,17.714,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,655,Frederiksvaerk,12.015,55.964,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,1394,Fredrikstad,10.967,59.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,9782,Freeland,-122.517,48,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,BHS,856,Freeport(BHS),-78.769,26.519,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,BMU,7826,Freeport(BMU),-64.833,32.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,1753,Freeport(Tex) light. area,,,4,,,,Exclude,,
North America,USG,USG,USA,3341,Freeport(Texas),-95.325,28.94,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,SLE,3324,Freetown,-13.211,8.491,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,SLE,10513,Freetown STS,-13.466,8.453,3,,,Flow_Grid,,,
Europe,NEU,NEU,DEU,7526,Freiburg,9.3,53.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,219,Fremantle,115.751,-32.059,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,10264,Fremantle Anch.,115.696,-32.036,3,,,Flow_Grid,,,
Latin America,SAA,SAA,GUF,3733,French Guiana,,,2,,Country_Continent,,,,
Oceania,AUS,AUS,PYF,6445,French Polynesia,,,2,,Country_Continent,,,,
Africa,EAF,EAF,ATF,6446,French Southern Territories,,,2,,Country_Continent,,,,
Europe,UKE,NEU,GBR,4153,Freshwater Bay(GBR),-1.517,50.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,4397,Freshwater Bay(USA),-123.605,48.143,3,,,Flow_Grid,,,
North America,USP,USP,USA,6402,Friday Harbour,-123,48.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,9689,Friedrichskoog,8.867,54,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,48,Friedrichstadt,9.083,54.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8313,Friendswood,-95.117,29.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5583,Frigg Field,2.067,59.883,4,,,,Exclude,,
Europe,UKE,NEU,GBR,6468,Frodsham,-2.733,53.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,5284,Frojdbole,19.917,60.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,8834,Frombork,19.667,54.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,1296,Frontera,-92.65,18.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,10212,Fu Lian,118.975,25.169,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9687,Fu'an,119.65,27.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,ESP,7907,Fuenterrabia,-1.8,43.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FRO,2645,Fuglafjordur,-6.817,62.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,ANT,1682,Fuik Bay,-68.831,12.053,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,730,Fujairah,56.359,25.18,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,1631,Fujairah Anchorage,56.524,25.226,3,,,Flow_Grid,,,
West Asia,ARA,ARA,ARE,6246,Fujairah/Khor Fakkan,,,2,,Country_Continent,,,Unknown_Unidentified,
East Asia,CHI,CHI,CHN,9350,Fujin,132.017,47.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5693,Fukui,136.133,36.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,4218,Fukuoka,130.35,33.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8285,Fukura,139.883,39.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,1390,Fukushima,140.267,41.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9351,Fuling,107.333,29.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1489,Fulmar Terminal,2.15,56.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8450,Fulton,-97.033,28.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,3815,Funabashi,140.001,35.685,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,TUV,2728,Funafuti,179.2,-8.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,1173,Funakawa,139.867,39.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,PMD,7682,Funchal,-16.911,32.642,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,7866,Fuqing,119.35,25.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,845,Fur,9,56.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,423,Furillen,19,57.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,4585,Furnace,-5.183,56.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,3071,Furusund,18.917,59.662,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,8495,Fusa,5.617,60.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,2606,Fushiki,137.05,36.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8914,Fushiki-Toyama,137.083,36.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8405,Futajima,130.733,33.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,7754,Futila Terminal,12.183,-5.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,10610,Futong,102.398,0.82,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,9612,Futtsu,139.817,35.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,WLF,2586,Futuna Is.,-178.15,-14.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,3432,Fuzhou,119.297,26.075,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,TUN,4665,Gabes,10.067,33.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,GAB,5258,Gabon,,,2,,Country_Continent,,,,
West Asia,IND,IND,PAK,2403,Gadani Beach,66.717,25.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,5185,Gaeta,13.567,41.229,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,3065,Gaillon,1.317,49.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3060,Gainsborough,-0.767,53.4,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,ECU,5455,Galapagos Is.,-91.367,-0.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,ROM,3500,Galatz,28.083,45.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,1519,Galaxidi,22.383,38.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,5737,Galeota Point Terminal,-61,10.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,TUN,3232,Galita Is.,8.933,37.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,LKA,5947,Galle,80.217,6.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8853,Galliano,-90.3,29.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,1068,Gallipoli,18,40.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,FJI,10535,Galoa,178.686,-16.615,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,1210,Galoc Terminal,118.817,11.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,9492,Galtby,21.586,60.186,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,964,Galveston,-94.8,29.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,10631,Galveston Anch.,-94.596,29.271,3,,,Flow_Grid,,,
North America,USG,USG,USA,5545,Galveston light. area,,,4,,,,Exclude,,
Europe,UKE,NEU,IRL,2486,Galway,-9.048,53.27,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,3941,Galway Bay,-9.066,53.238,3,,,Flow_Grid,,,
Oceania,AUS,AUS,PNG,476,Gamadodo,150.4,-10.4,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,4007,Gamagori,137.211,34.813,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,GAB,5730,Gamba Terminal,9.97,-2.857,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,8810,Gambell,-171.717,63.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,PAN,10386,Gamboa,-79.7,9.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,1078,Gamleby,16.417,57.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,MDV,364,Gan Is.,73.167,-0.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,9218,Gananoque,-76.15,44.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,IRN,2348,Ganaveh,50.518,29.558,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,9658,Gandaulim,73.917,15.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,5126,Gandia,-0.15,39,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,9712,Gangavaram,83.233,17.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,8109,Gannet Field,,,4,,,,Exclude,,
Europe,NEU,NEU,DEU,4746,Ganspe,8.55,53.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9352,Ganzhou,114.917,25.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,8099,Gaogang,119.867,32.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,10325,Gaolan,113.214,21.973,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,8458,Garcia Hernandez,124.283,9.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,ISL,8439,Gardabaer,-21.933,64.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,2323,Garden Reach,88.3,22.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,2628,Garelochhead,-4.833,56.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1136,Garlieston,-4.367,54.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,3640,Garnes,5.483,60.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,CMR,7757,Garoua,13.367,9.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,2881,Garoupa,,,4,,,,Exclude,,
Europe,SEU,SEU,ESP,2690,Garrucha,-1.833,37.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,2347,Garston,-2.9,53.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,5029,Gary Harbour,-87.35,41.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8713,Garyville,-90.617,30.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,5234,Gaspe,-64.483,48.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,PAN,3242,Gatun Lake,-79.917,9.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5283,Gaupne,7.3,61.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,9823,Gausvik,16.5,68.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,GRC,5297,Gavdo,24.067,34.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,3571,Gaviota,-120.233,34.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,EMD,EMD,,1976,Gaza,34.45,31.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,5760,Gdansk,18.657,54.361,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,5135,Gdynia,18.548,54.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,633,Gebe Is.,129.39,-0.066,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,6172,Gebig,-44.233,-23.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,5339,Gebze,29.433,40.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,3267,Gedser,11.929,54.575,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,BEL,8103,Geel,4.967,51.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,5322,Geelong,144.365,-38.103,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,2079,Geertruidenberg,4.867,51.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,4765,Geesthacht,10.383,53.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,5784,Gefle,17.212,60.688,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5765,Geiranger,7.217,62.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,1727,Geismar,-91.017,30.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,RED,RED,EGY,360,Geisum Terminal,33.717,27.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,2150,Gela,14.25,37.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,5715,Gelibolu,26.683,40.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,2666,Gelsenkirchen,7.056,51.529,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,5900,Gelting,9.9,54.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,2276,Gelting Bay,9.903,54.769,3,,,Flow_Grid,,,
Europe,BLK,BLK,TUR,4006,Gemlik,29.092,40.414,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,10242,Gemlik Anch.,29.11,40.442,3,,,Flow_Grid,,,
Europe,NEU,NEU,NLD,7881,Gendt,5.983,51.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,ARG,9249,General Lagos,-60.567,-33.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,PER,2686,General San Martin,-76.267,-13.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,2918,General Santos,125.167,6.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,BEL,6083,Genk,5.502,50.941,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,6266,Genkai,130.5,33.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,10623,Gennevilliers,2.276,48.942,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,5521,Genoa,8.917,44.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,9737,Genthin,12.15,52.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,CYM,6106,George Town(CYM),-81.383,19.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1758,Georges Bank,-67.381,41.21,3,,,Flow_Grid,,,
Oceania,AUS,AUS,AUS,8473,Georgetown(AUS),146.817,-41.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,3731,Georgetown(CAN),-62.533,46.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,SHN,8145,Georgetown(SHN),-14.417,-7.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,3742,Georgetown(USA),-79.3,33.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,BLK,BLK,GEO,7815,Georgia,,,2,,Country_Continent,,,,
North America,USA,USA,USA,3981,Georgia(USA),,,2,,Country_Continent,,,,
East Asia,SEA,SEA,IDN,10443,Geragai Terminal,104.084,-0.919,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1846,Geraldton,114.59,-28.779,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,10263,Geraldton Anch.,114.538,-28.69,3,,,Flow_Grid,,,
Europe,NEU,NEU,DEU,2328,German Bay,8.138,53.96,3,,,Flow_Grid,,,
Europe,SCN,SCN,DEU,142,Germany,,,2,,Country_Continent,,,,
Europe,NEU,NEU,DEU,7798,Germersheim,8.383,49.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,5032,Gernsheim,8.467,49.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3909,Gerrans Bay,-4.939,50.207,3,,,Flow_Grid,,,
Africa,WAF,WAF,GHA,5416,Ghana,,,2,,Country_Continent,,,,
Africa,NAF,NAF,DZA,3023,Ghazaouet,-1.858,35.098,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,BEL,4538,Ghent,3.745,51.088,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,8665,Giannutri Is.,11.1,42.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,8203,Giardini,15.283,37.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GIB,731,Gibraltar,-5.354,36.136,3,,,Flow_Grid,,,
Europe,SEU,SEU,GIB,3348,Gibraltar East Anch.,-5.335,36.103,3,,,Flow_Grid,,,
Europe,SEU,SEU,GIB,10018,Gibraltar STS,-5.376,36.118,4,,,,Exclude,,
Europe,SEU,SEU,GIB,728,Gibraltar(fo),,,5,,,,,Unknown_Unidentified,
North America,USP,USP,CAN,9759,Gibsons,-123.5,49.4,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1270,Gigha Is.,-5.767,55.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,3248,Giglio Is.,10.917,42.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,ESP,5171,Gijon,-5.701,43.558,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,7515,Gilimanuk,114.433,-8.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,9991,Gilleleje,12.317,56.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,87,Gillingham,0.544,51.386,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,10538,Gills Bay,-3.162,58.638,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,10163,Gimboa Field,12.167,-7.55,4,,,,Exclude,,
Africa,WAF,WAF,AGO,10649,Gimboa Terminal,12.169,-7.543,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,5033,Gingoog,125.1,8.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,10118,Ginsheim-Gustavsburg,8.35,49.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,4837,Gioia Tauro,15.9,38.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,8172,Girassol Terminal,11.689,-7.628,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1249,Girdler Anch.,1.133,51.5,3,,,Flow_Grid,,,
Europe,BLK,BLK,TUR,5488,Giresun,38.39,40.916,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,4482,Girvan,-4.867,55.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,NZL,2337,Gisborne,178.033,-38.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,5282,Giulianova,13.971,42.752,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,ROM,7848,Giurgiu,25.967,43.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
